"country_name_short"	"Country"	"Parlgov.Party.Abbrev"	"Parlgov.Party.Name.English"	"Parlgov.Party.Name"	"party_name_ascii"	"family_name_short"	"family_name"	"left_right"	"state_market"	"liberty_authority"	"eu_anti_pro"	"cmp"	"euprofiler"	"ees"	"castles_mair"	"huber_inglehart"	"ray"	"benoit_laver"	"Recommended.CHES.party.id"	"country_id"	"ParlGov.party.id"	"family_id"	"CSIS.CHES.party.id"
"ROU"	"Romania"	"none"	"no party affiliation"	"no party affiliation"	"no party affiliation"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	761	12	NA
"ROU"	"Romania"	"one-seat"	"one seat"	"one seat"	"one seat"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	441	12	NA
"ROU"	"Romania"	"todo"	"to be coded"	"to be coded"	"to be coded"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	429	12	NA
"SVK"	"Slovakia"	" ZZ-DS"	"Change from the Bottom, Democratic Union of Slovakia"	"Zmena zdola, demokratická únia Slovenska"	"Zmena zdola, demokraticka unia Slovenska"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	1	2013	6	NA
"SVK"	"Slovakia"	"99%"	"99 Percent -- Civic Voice"	"99% – obciansky hlas"	"99% -- obciansky hlas"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	NA	NA	NA	NA	NA	NA	NA	NA	1	2015	14	NA
"SVK"	"Slovakia"	"ADS"	"Alliance of Democrats"	"Aliancia demokratov Slovenska"	"Aliancia demokratov Slovenska"	"lib"	"Liberal"	6	6.7	3.5	8.8	96431	NA	NA	NA	NA	NA	NA	NA	1	1624	6	NA
"SVK"	"Slovakia"	"ANO"	"Alliance of the New Citizen"	"Aliancia nového obcana"	"Aliancia noveho obcana"	"lib"	"Liberal"	7.2404	7.945	1.9712	9.4714	96424	NA	NA	NA	NA	NA	3850	2806	1	1200	6	2806
"SVK"	"Slovakia"	"DS"	"Democratic Party"	"Demokratická strana"	"Demokraticka strana"	"chr"	"Christian democracy"	6.2	5.7	7.2	8.3	96420	NA	NA	NA	NA	NA	NA	NA	1	1000	3	NA
"SVK"	"Slovakia"	"DUS"	"Democratic Union"	"Demokratická únia"	"Demokraticka unia"	"lib"	"Liberal"	6	6.7	3.5	8.8	96421	NA	NA	NA	NA	NA	NA	NA	1	1495	6	NA
"SVK"	"Slovakia"	"HZD"	"Movement for Democracy"	"Hnutie za demokraciu"	"Hnutie za demokraciu"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	1	2160	26	2810
"SVK"	"Slovakia"	"HZDS"	"Movement for a Democratic Slovakia"	"Hnutie za demokratické Slovensko"	"Hnutie za demokraticke Slovensko"	"con"	"Conservative"	4.8914	4.8199	5.9161	7.2855	96711	255	1703711	NA	3403	NA	3876	2801	1	1142	26	2801
"SVK"	"Slovakia"	"HZPCS"	"Movement for a Prosperous Czechia and Slovakia"	"Hnutie za prosperujúce Cesko a Slovensko"	"Hnutie za prosperujuce Cesko a Slovensko"	"code"	"to be coded"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2239	28	NA
"SVK"	"Slovakia"	"KDH"	"Christian Democratic Movement"	"Krestanskodemokratické hnutie"	"Krest'anskodemokraticke hnutie"	"chr"	"Christian democracy"	7.1082	6.9698	8.8217	6.6998	96521	254	1703521	NA	3405	NA	3902	2805	1	1432	3	2805
"SVK"	"Slovakia"	"KSS"	"Communist Party of Slovakia"	"Komunistická strana Slovenska"	"Komunisticka strana Slovenska"	"com"	"Communist/Socialist"	0.5275	0.937	4.5302	3.5075	96222	NA	1703222	NA	NA	NA	3928	2807	1	44	14	2807
"SVK"	"Slovakia"	"KSU"	"Christian Social Union"	"Krest’anská sociálna únia Slovenska"	"Krestanska socialna unia Slovenska"	"chr"	"Christian democracy"	6.6667	5.7	7.2	8.3	NA	NA	NA	NA	3406	NA	NA	NA	1	936	3	NA
"SVK"	"Slovakia"	"LsNS"	"People's Party -- Our Slovakia"	"Ludová strana naše Slovensko"	"Ludova strana nase Slovensko"	"right"	"Right-wing"	8.7	5.9	8.6	2.4	NA	NA	NA	NA	NA	NA	NA	NA	1	586	40	NA
"SVK"	"Slovakia"	"Lu+Ls"	"People's Union -- Liberal Party"	"Ludová únia – Liberálna strana"	"Ludova unia -- Liberalna strana"	"con"	"Conservative"	7.3684	5.2632	6.3158	9.4737	NA	NA	NA	NA	NA	NA	3954	NA	1	1615	26	NA
"SVK"	"Slovakia"	"MH"	"Most-Hid"	"Most-Híd"	"Most-Hid"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	2813	1	1620	26	2813
"SVK"	"Slovakia"	"MK"	"Hungarian Coalition"	"Madarskej koalície – Magyar koalíció"	"Ma'arskej koalicie -- Magyar koalicio"	"con"	"Conservative"	6.5005	6.0172	6.1761	9.3803	96952	259	1703954	NA	NA	NA	4105	2804	1	559	26	2804
"SVK"	"Slovakia"	"MKDM"	"Hungarian Christian Democratic Movement"	"Madarské krestanskodemokratické hnutie – Magyar kereszténydemokrata mozgalom"	"Madarske krestanskodemokraticke hnutie -- Magyar keresztenydemokrata mozgalom"	"chr"	"Christian democracy"	6.6667	5.7	7.2	8.3	NA	NA	NA	NA	3407	NA	NA	NA	1	2247	3	NA
"SVK"	"Slovakia"	"MOS"	"Hungarian Civic Party"	"Madarská obcianska strana – Magyar polgári párt"	"Madarska obcianska strana -- Magyar polgari part"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	1	2246	6	NA
"SVK"	"Slovakia"	"MS"	"Beautiful Slovakia"	"Magnificat Slovakia"	"Magnificat Slovakia"	"chr"	"Christian democracy"	6.2	5.7	7.2	8.3	NA	NA	NA	NA	NA	NA	NA	NA	1	2390	3	NA
"SVK"	"Slovakia"	"NDS"	"National Democratic Party"	"Národno-demokratická strana"	"Narodno-demokraticka strana"	"right"	"Right-wing"	8.7	5.9	8.6	2.4	96712	NA	NA	NA	NA	NA	NA	NA	1	1228	40	NA
"SVK"	"Slovakia"	"NS"	"New Slovakia"	"Nové Slovensko"	"Nove Slovensko"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2237	16	NA
"SVK"	"Slovakia"	"NaS-NS"	"Nation and Justice -- Our Party"	"Národ a spravodlivost – Naša strana"	"Narod a spravodlivost -- Nasa strana"	"right"	"Right-wing"	8.7	5.9	8.6	2.4	NA	NA	NA	NA	NA	NA	NA	NA	1	2391	40	NA
"SVK"	"Slovakia"	"OKS"	"Civic Conservative Party"	"Obcianska konzervatívna strana"	"Obcianska konzervatIvna strana"	"con"	"Conservative"	8.4211	8.4211	8.4211	2.6316	NA	NA	NA	NA	NA	NA	3977	NA	1	1645	26	NA
"SVK"	"Slovakia"	"OLaNO"	"Ordinary People and Independent"	"Obycajní ludia a nezávislé osobnosti"	"Obycajni ludia a nezavisle osobnosti"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	1	1759	26	NA
"SVK"	"Slovakia"	"PSNS"	"Real Slovak National Party"	"Pravá Slovenská národná strana"	"Prava Slovenska narodna strana"	"right"	"Right-wing"	8.5	3.75	8.62	3.45	NA	NA	NA	NA	NA	NA	NA	2808	1	20	40	2808
"SVK"	"Slovakia"	"PaS"	"Law and Justice"	"Právo a spravodlivost"	"Pravo a spravodlivost"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	NA	NA	NA	NA	NA	NA	NA	NA	1	2389	14	NA
"SVK"	"Slovakia"	"S-E"	"Coexistence"	"Spolužitie – Együttélés"	"Spoluzitie -- Egyutteles"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	1	2248	26	NA
"SVK"	"Slovakia"	"SD"	"Social Democracy"	"Sociálna demokracia"	"Socialna demokracia"	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	NA	NA	NA	NA	NA	NA	NA	NA	1	2234	11	NA
"SVK"	"Slovakia"	"SDA"	"Social Democratic Alternative"	"Sociálnodemokratická alternatíva"	"Socialnodemokraticka alternativa"	"soc"	"Social democracy"	3.0526	2.5965	1.7544	8.1754	NA	NA	NA	NA	NA	NA	4027	NA	1	64	11	NA
"SVK"	"Slovakia"	"SDK"	"Slovak Democratic Coalition"	"Slovenská demokratická koalícia"	"Slovenska demokraticka koalicia"	"chr"	"Christian democracy"	7.19	7.77	4.02	9.225	96522	NA	NA	NA	NA	NA	NA	2802	1	313	3	NA
"SVK"	"Slovakia"	"SDKU-DS"	"Slovak Democratic and Christian Union -- Democratic Party"	"Slovenská demokratická a krestanská únia – Demokratická strana"	"Slovenska demokraticka a krestanska unia -- Demokraticka strana"	"chr"	"Christian democracy"	7.3591	7.4401	5.0433	9.3905	96523	256	1703523	NA	NA	NA	4079	2802	1	131	3	2802
"SVK"	"Slovakia"	"SDL"	"Party of the Democratic Left"	"Strana demokratickej lavice"	"Strana demokratickej lavice"	"com"	"Communist/Socialist"	3.2398	2.5658	1.9079	7.7961	96220	NA	NA	NA	3402	NA	4053	NA	1	1415	14	NA
"SVK"	"Slovakia"	"SDL-05"	"Party of the Democratic Left -- 2005"	"Strana demokratickej lavice – 2005"	"Strana demokratickej lavice -- 2005"	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	NA	NA	NA	NA	NA	NA	NA	NA	1	2317	11	NA
"SVK"	"Slovakia"	"SDSS"	"Social Democratic Party of Slovakia"	"Sociálnodemokratická strana Slovenska"	"Socialnodemokraticka strana Slovenska"	"soc"	"Social democracy"	4.8111	3.5	3.6	8.1	NA	NA	NA	NA	3404	NA	NA	NA	1	1651	11	NA
"SVK"	"Slovakia"	"SF"	"Free Forum"	"Slobodné fórum"	"Slobodne forum"	"lib"	"Liberal"	5.46	6.58	3.18	7.95	NA	NA	1703524	NA	NA	NA	NA	2811	1	752	6	2811
"SVK"	"Slovakia"	"SNS"	"Slovak National Party"	"Slovenská národná strana"	"Slovenska narodna strana"	"right"	"Right-wing"	7.0198	4.5191	8.46	3.838	96710	257	1703710	NA	3401	NA	4131	2809	1	1072	40	2809
"SVK"	"Slovakia"	"SOP"	"Party of Civic Understanding"	"Strana obcianskeho porozumenia"	"Strana obcianskeho porozumenia"	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	96422	NA	NA	NA	NA	NA	NA	NA	1	1016	11	NA
"SVK"	"Slovakia"	"SPK"	"Party against Corruption, for Order, Labour and Money for all Decent Citizens"	"Strana proti korupcii, za poriadok, prácu a peniaze pre všetkých slušných obcanov"	"Strana proti korupcii, za poriadok, pracu a peniaze pre vsetkych slusnych obcanov"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2238	16	NA
"SVK"	"Slovakia"	"SPV"	"Alliance of Farmers and the Countryside"	"Spojenestvo polnohospodárov a vidieka"	"Spojenestvo polnohospodarov a vidieka"	"agr"	"Agrarian"	5.1	4.9	6.7	5.5	NA	NA	NA	NA	NA	NA	NA	NA	1	2233	2	NA
"SVK"	"Slovakia"	"SSL"	"Freedom Party"	"Strana slobody"	"Strana slobody"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	1	2232	6	NA
"SVK"	"Slovakia"	"SV"	"Common Choice"	"Spolocná volba"	"Spolocna Vol'ba"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	96221	NA	NA	NA	NA	NA	NA	NA	1	527	14	NA
"SVK"	"Slovakia"	"SZ-92"	"Green Party -- 1992"	"Strana zelených – 1992"	"Strana zelenych -- 1992"	"eco"	"Green/Ecologist"	2.6	2.6	1.7	6.6	NA	NA	NA	NA	NA	NA	NA	NA	1	2235	19	NA
"SVK"	"Slovakia"	"SZS"	"Green Party"	"Strana zelených"	"Strana Zelenych"	"eco"	"Green/Ecologist"	2.6	2.6	1.7	6.6	96111	NA	NA	NA	NA	NA	NA	NA	1	874	19	NA
"SVK"	"Slovakia"	"SaS"	"Freedom and Solidarity"	"Sloboda a solidarita"	"Sloboda a solidarita"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	2812	1	1460	6	2812
"SVK"	"Slovakia"	"Smer"	"Direction -- Social Democracy"	"Smer – sociálna demokracia"	"Smer -- socialna demokracia"	"soc"	"Social democracy"	3.3799	3.5124	3.6548	7.1697	96423	258	1703423	NA	NA	NA	4157	2803	1	220	11	2803
"SVK"	"Slovakia"	"TIP"	"TIP Party -- We create another policy "	"Strana TIP – Tvoríme inú politiku"	"Strana TIP -- Tvorime inu politiku"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	1	2388	6	NA
"SVK"	"Slovakia"	"VPN"	"Public against Violence"	"Verejnost proti násiliu"	"Verejnos' proti nasiliu"	"lib"	"Liberal"	6	6.7	3.5	8.8	96430	NA	NA	NA	NA	NA	NA	NA	1	1061	6	NA
"SVK"	"Slovakia"	"ZRS"	"Association of Workers of Slovakia"	"Združenie robotníkov Slovenska"	"Zdruzenie robotnikov Slovenska"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	96210	NA	NA	NA	NA	NA	NA	NA	1	1563	14	NA
"SVK"	"Slovakia"	"etc"	"others"	"others"	"others"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1659	12	NA
"SVK"	"Slovakia"	"none"	"no party affiliation"	"no party affiliation"	"no party affiliation"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1359	12	NA
"SVK"	"Slovakia"	"todo"	"to be coded"	"to be coded"	"to be coded"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1631	12	NA
"SVN"	"Slovenia"	"AS"	"Active Slovenia"	"Aktivna Slovenija"	"Aktivna Slovenija"	"lib"	"Liberal"	4.6	3.8	2.6	7.3333	NA	NA	NA	NA	NA	NA	NA	2909	60	380	6	2909
"SVN"	"Slovenia"	"DEMOS"	"Democratic Opposition of Slovenia"	"Demokraticna opozicija Slovenije"	"Demokraticna opozicija Slovenije"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	321	16	NA
"SVN"	"Slovenia"	"DL"	"Civic List"	"Državljanska lista"	"Drzavljanska lista"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	60	1988	6	NA
"SVN"	"Slovenia"	"DS"	"Democratic Party"	"Demokratska stranka"	"Demokratska stranka"	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	97430	NA	NA	NA	NA	NA	NA	NA	60	143	11	NA
"SVN"	"Slovenia"	"DeSUS"	"Democratic Party of Pensioners of Slovenia"	"Demokraticna stranka upokojencev Slovenije"	"Demokraticna stranka upokojencev Slovenije"	"spec"	"Special issue"	3.2292	3.225	5.0708	7.0936	97951	260	1705951	NA	NA	NA	4183	2906	60	1587	16	2906
"SVN"	"Slovenia"	"GZS"	"Voice of Slovenian women"	"Glas žensk Slovenije"	"Glas zensk Slovenije"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	2022	16	NA
"SVN"	"Slovenia"	"I-JK"	"Independent -- Jelko Kacin"	"Independent – Jelko Kacin"	"Independent -- Jelko Kacin"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	60	2383	6	NA
"SVN"	"Slovenia"	"IDS"	"Initiative for Democratic Socialism"	"Iniciativa za demokraticni socializem"	"Iniciativa za demokraticni socializem"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	NA	NA	NA	NA	NA	NA	NA	NA	60	2335	14	NA
"SVN"	"Slovenia"	"Ita"	"Italian national community"	"Italijanska narodna skupnost"	"Italijanska narodna skupnost"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	199	16	NA
"SVN"	"Slovenia"	"KS"	"Christian Socialists"	"Kršcanski socialisti"	"Krscanski socialisti"	"chr"	"Christian democracy"	6.2	5.7	7.2	8.3	NA	NA	NA	NA	NA	NA	NA	NA	60	2241	3	NA
"SVN"	"Slovenia"	"LDS"	"Liberal Democracy of Slovenia"	"Liberalna demokracija Slovenije"	"Liberalna demokracija Slovenije"	"lib"	"Liberal"	3.7351	4.6316	2.5756	9.1901	97421	261	1705421	NA	NA	NA	4209	2901	60	1252	6	2901
"SVN"	"Slovenia"	"LDSS"	"Liberal Democratic Party of Slovenia"	"Liberalno demokratska stranka Slovenije"	"Liberalno demokratska stranka Slovenije"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	60	2243	6	NA
"SVN"	"Slovenia"	"LIPA"	"Party Lime Tree"	"Stranka Lipa"	"Stranka Lipa"	"right"	"Right-wing"	8.7	5.9	8.6	2.4	NA	NA	NA	NA	NA	NA	NA	NA	60	1946	40	NA
"SVN"	"Slovenia"	"LZJ-PS"	"Zoran Jankovic's List -- Positive Slovenia"	"Lista Zorana Jankovica – Pozitivna Slovenija"	"Lista Zorana Jankovica -- Pozitivna Slovenija"	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	NA	NA	NA	NA	NA	NA	NA	NA	60	1987	11	NA
"SVN"	"Slovenia"	"Mad"	"Hungarian national community"	"Madžarska narodna skupnost"	"Madzarska narodna skupnost"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	65	16	NA
"SVN"	"Slovenia"	"NSI"	"New Slovenia -- Christian People's Party"	"Nova Slovenija – Kršcanska ljudska stranka"	"Nova Slovenija -- Krscanska ljudska stranka"	"chr"	"Christian democracy"	7.9345	5.9719	8.3998	8.4866	97522	262	1705522	NA	NA	NA	4235	2905	60	1047	3	2905
"SVN"	"Slovenia"	"PSS"	"Slovenian Pirate Party"	" Piratska stranka Slovenije"	" Piratska stranka Slovenije"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	2338	16	NA
"SVN"	"Slovenia"	"S"	"Solidarity"	"Solidarnost "	"Solidarnost "	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	NA	NA	NA	NA	NA	NA	NA	NA	60	2386	11	NA
"SVN"	"Slovenia"	"SDS"	"Slovenian Democratic Party"	"Slovenska demokratska stranka"	"Slovenska demokratska stranka"	"soc"	"Social democracy"	6.9996	5.6339	6.7947	8.804	97320	263	1705320	NA	NA	NA	4261	2902	60	179	11	2902
"SVN"	"Slovenia"	"SDZ"	"Slovenian Democratic Union"	"Slovenska demokraticna zveza"	"Slovenska demokraticna zveza"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	60	1371	6	NA
"SVN"	"Slovenia"	"SF"	"Slovenian Forum"	"Slovenski forum"	"Slovenski forum"	"code"	"to be coded"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	2245	28	NA
"SVN"	"Slovenia"	"SLS"	"Slovenian People's Party"	"Slovenska ljudska stranka"	"Slovenska ljudska stranka"	"chr"	"Christian democracy"	6.6953	5.0282	7.6299	6.8549	97521	264	1705521	NA	NA	NA	4287	2904	60	16	3	2904
"SVN"	"Slovenia"	"SMC"	"Party of Miro Cerar"	"Stranka Mira Cerarja"	"Stranka Mira Cerarja"	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	NA	NA	NA	NA	NA	NA	NA	NA	60	2333	11	NA
"SVN"	"Slovenia"	"SMS"	"Youth Party of Slovenia"	"Stranka mladih Slovenije"	"Stranka mladih Slovenije"	"eco"	"Green/Ecologist"	4.2263	4.2719	2.7009	7.1388	97952	268	1705952	NA	NA	NA	4313	2908	60	1512	19	2908
"SVN"	"Slovenia"	"SN"	"Party of Independence"	"Stranka neodvisnih"	"Stranka neodvisnih"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	2244	16	NA
"SVN"	"Slovenia"	"SNS"	"Slovenian National Party"	"Slovenska nacionalna stranka"	"Slovenska nacionalna stranka"	"code"	"to be coded"	4.7941	4.3938	6.0148	2.6754	97710	265	1705710	NA	NA	NA	4339	2907	60	981	28	2907
"SVN"	"Slovenia"	"SO"	"Slovenia is Ours"	"Slovenija je naša"	"Slovenija je nasa"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	2019	16	NA
"SVN"	"Slovenia"	"SOPS"	"Slovenian Craftsmen and Entreprenerial Party"	"Slovenska obrtno podjetniška stranka"	"Slovenska obrtno podjetniska stranka"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	2275	16	NA
"SVN"	"Slovenia"	"SOS"	"Slovenian Liberal Party"	"Slovenska obrtniöka stranka"	"Slovenska obrtnioka stranka"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	60	875	6	NA
"SVN"	"Slovenia"	"SS"	"Dream Job"	"Sanjska služba"	"Sanjska sluzba"	"eco"	"Green/Ecologist"	2.6	2.6	1.7	6.6	NA	NA	NA	NA	NA	NA	NA	NA	60	2385	19	NA
"SVN"	"Slovenia"	"SSS"	"Socialist Party of Slovenia"	"Socialisticna stranka Slovenije"	"Socialisticna stranka Slovenije"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	NA	NA	NA	NA	NA	NA	NA	NA	60	317	14	NA
"SVN"	"Slovenia"	"TRS"	"Party for Sustainable Development of Slovenia"	"Stranka za trajnostni razvoj Slovenije"	"Stranka za trajnostni razvoj Slovenije"	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	NA	NA	NA	NA	NA	NA	NA	NA	60	1989	11	NA
"SVN"	"Slovenia"	"V"	"I Believe "	"Verjamem"	"Verjamem"	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	NA	NA	NA	NA	NA	NA	NA	NA	60	2384	11	NA
"SVN"	"Slovenia"	"ZL-SD"	"United List -- Social Democrats"	"Združena lista – Socialni demokrati"	"Zdruzena lista -- Socialni demokrati"	"soc"	"Social democracy"	3.0637	3.8001	2.9642	8.1513	97321	266	1705323	NA	NA	NA	4365	2903	60	706	11	2903
"SVN"	"Slovenia"	"ZS"	"Greens of Slovenia"	"Zeleni Slovenije"	"Zeleni Slovenije"	"eco"	"Green/Ecologist"	2.6	2.6	1.7	6.6	97110	NA	NA	NA	NA	NA	NA	NA	60	1619	19	NA
"SVN"	"Slovenia"	"ZaAB"	"Alliance of Alenka Bratusek"	"Zavezništvo Alenke Bratušek"	"Zaveznistvo Alenke Bratusek"	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	NA	NA	NA	NA	NA	NA	NA	NA	60	2337	11	NA
"SVN"	"Slovenia"	"Zares"	"For Real"	"Zares"	"Zares"	"soc"	"Social democracy"	3.3	3.5	3.6	8.1	NA	267	1705324	NA	NA	NA	NA	2910	60	326	11	2910
"SVN"	"Slovenia"	"ZdLe"	"United Left"	"Združena levica"	"Zdruzena levica"	"com"	"Communist/Socialist"	1.3	1.4	3	3.3	NA	NA	NA	NA	NA	NA	NA	NA	60	2334	14	NA
"SVN"	"Slovenia"	"etc"	"others"	"others"	"others"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	753	12	NA
"SVN"	"Slovenia"	"none"	"no party affiliation"	"no party affiliation"	"no party affiliation"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	1370	12	NA
"SVN"	"Slovenia"	"todo"	"to be coded"	"to be coded"	"to be coded"	"none"	"no family"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60	1376	12	NA
"SWE"	"Sweden"	"C"	"Centre Party"	"Centerpartiet"	"Centerpartiet"	"agr"	"Agrarian"	5.8084	5.9903	6.0583	5.5679	11810	279	1752810	1504	3705	1603	7840	1603	35	1461	2	1603
"SWE"	"Sweden"	"FP"	"People's Party"	"Folkpartiet"	"Folkpartiet"	"lib"	"Liberal"	6.2906	7.3062	2.8515	9.4643	11420	280	1752420	1503	3704	1604	7860	1604	35	892	6	1604
"SWE"	"Sweden"	"Fi"	"Feminist Initiative"	"Feministiskt initiativ"	"Feministiskt initiativ"	"spec"	"Special issue"	NA	NA	NA	NA	NA	286	NA	NA	NA	NA	NA	NA	35	1521	16	NA
"SWE"	"Sweden"	"Jl"	"June List"	"Junilistan"	"Junilistan"	"spec"	"Special issue"	5.67	5.89	5.14	1.5167	NA	284	NA	NA	NA	NA	NA	1609	35	404	16	1609
"SWE"	"Sweden"	"KD"	"Christian Democrats"	"Kristdemokraterna"	"Kristdemokraterna"	"chr"	"Christian democracy"	7.195	6.7938	7.9997	7.8597	11520	283	1752520	NA	3706	1606	7880	1606	35	282	3	1606
"SWE"	"Sweden"	"M"	"Moderate Party"	"Moderaterna"	"Moderaterna"	"con"	"Conservative"	7.8907	8.4089	5.6977	8.5872	11620	278	1752620	1505	3707	1605	7900	1605	35	657	26	1605
"SWE"	"Sweden"	"MP"	"Greens"	"Miljöpartiet de Gröna"	"Miljopartiet de Grona"	"eco"	"Green/Ecologist"	3.3789	3.3866	2.5198	0.9875	11110	281	1752110	NA	3703	1607	7920	1607	35	1154	19	1607
"SWE"	"Sweden"	"MbS"	"Citizens Coalition"	"Medborgerlig samling"	"Medborgerlig samling"	"con"	"Conservative"	7.4	6.4	6.9	7.8	NA	NA	NA	NA	NA	NA	NA	NA	35	802	26	NA
"SWE"	"Sweden"	"Mi"	"Middle Parties"	"Mittenpartierna"	"Mittenpartierna"	"lib"	"Liberal"	6	6.7	3.5	8.8	NA	NA	NA	NA	NA	NA	NA	NA	35	1010	6	NA
"SWE"	"Sweden"	"NyD"	"New Democracy"	"Ny Demokrati"	"Ny Demokrati"	"right"	"Right-wing"	8.9944	8	6	7.5	11951	NA	NA	NA	3708	1608	NA	1608	35	951	40	1608
"SWE"	"Sweden"	"Pi"	"Pirate Party"	"Piratpartiet"	"Piratpartiet"	"spec"	"Special issue"	NA	NA	NA	NA	NA	287	1752000	NA	NA	NA	NA	1611	35	721	16	1611
"SWE"	"Sweden"	"SAP"	"Social Democrats"	"Socialdemokraterna"	"Socialdemokraterna"	"soc"	"Social democracy"	3.4447	3.5655	4.4407	7.4445	11320	277	1752320	1502	3702	1602	7940	1602	35	904	11	1602
"SWE"	"Sweden"	"SD"	"Sweden Democrats"	"Sverigedemokraterna"	"Sverigedemokraterna"	"right"	"Right-wing"	8.7	5.9	8.6	2.4	NA	285	1752700	NA	NA	NA	NA	1610	35	1546	40	1610
"SWE"	"Sweden"	"SJ"	"Sarajevo List"	"Sarajevolistan"	"Sarajevolistan"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35	1806	16	NA
"SWE"	"Sweden"	"SPI"	"Swedish Senior Citizen Interest Party"	"Sveriges pensionärers intresseparti"	"Sveriges pensionarers intresseparti"	"spec"	"Special issue"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	35	407	16	NA
"SWE"	"Sweden"	"V"	"Left Party (Communists)"	"Vänsterpartiet (kommunisterna)"	"Vansterpartiet (kommunisterna)"	"com"	"Communist/Socialist"	1.5464	1.4121	2.4562	1.2042	11220	282	1752220	1501	3701	1601	7960	1601	35	882	14	1601
