country	eastwest	eumember	year	expert	party_id	cmp_id	party	vote	seat	electionyear	epvote	family	govt	position	pro_anti	eu_salience	eu_dissent	eu_benefit	eu_ep	eu_fiscal	eu_intmark	eu_employ	eu_agri	eu_cohesion	eu_environ	eu_asylum	eu_foreign	eu_turkey	lrgen	lrecon	galtan	spendvtax	spendvtax_salience	deregulation	dereg_salience	redistribution	redist_salience	civlib_laworder	civlib_salience	sociallifestyle	social_salience	religious_principle	relig_salience	immigrate_policy	immigra_salience	multiculturalism	multicult_salience	urban_rural	urban_salience	environment	enviro_salience	cosmo	cosmo_salience	regions	region_salience	international_security	international_salience	us	us_salience	ethnic_minorities	ethnic_salience
"pol"	"east"	"EU member state"	2010	15	2607	92713	"LPR"	1.3	0	2007		"protestant"	"not in government"	1.6666666		3	1.666667	2.92	2.4285715		2.5			4.25			1.6	1.3333334	9.25	3.5	9.5384617	3.09091	4.08333	3.08333	3.33333	3.5	4.58333	8.83333	6.90909	9.58333	8.41667	9.76923	9.61539	7.88889	5	9.33333	5.3	5.53846	5.08333	6.9	3.16667			7	3.81818	7	5.77778			8.09091	6.41667
"pol"	"east"	"EU member state"	2010	15	2611		"SDPL"	2.5	2.2	2007		"socialist"	"not in government"	6.7142859		3.461539	2	1.6	6.1428571		6.090909			6.625			6.1999998	5.3333335	2.6666667	3.4166665	2.25	2.72727	6.09091	4.41667	5.33333	3.33333	6.5	2.81818	6.90909	2.08333	7.41667	1.69231	6.23077	3.125	3.3	3	3.33333	3.08333	5.18182	4.8	4.36364			3.7	4.7	4.27273	5.36364			3.4	4.63636
"pol"	"east"	"EU member state"	2010	15	2612		"SD"	.74		2007		"liberal"	"not in government"	6.6666665		3	3.111111	2.46667	6.1999998		6.7142859			6.5999999			6.5999999	4.75	4.6666665	6.25	3.6666665	5.85714	6.42857	6.28571	5.57143	6.42857	5.57143	3.28571	7.14286	2.85714	6.14286	2.625	4.375	3.4	2.28571	3	1.83333	2.22222	5.625	5.57143	3.875			3.16667	4.42857	5	5.33333			4.42857	3.75
"rom"	"east"	"other"	2002	11	2701	93223	"PSD"	36.6	44.9	2000		"socialist"	"in government"	6.18	"pro European integration"	3.82	5.144444		4.86		4.5	4.75	6.57	6	4.25	5.33	4.11		3	2.45	6.27																														
"rom"	"east"	"other"	2002	11	2702		"PUR"	1.7	0	2000		"liberal"	"not in government"	6	"pro European integration"	3.63	3.655555		5		3.5	5	5	4.75	6.5	5.5	3.75		"center"	"center"	5.14																														
"rom"	"east"	"other"	2002	11	2703	93712	"PRM"	19.5	24.3	2000		"rad right"	"not in government"	3.55	"neutral"	2.27	2.844445		1.4		1.29	2.5	"strongly favors agricultural policy"	1.67	5.5	3	1.86		8.55	1.82	9.73																														
"rom"	"east"	"other"	2002	11	2704	93221	"PD"	7	9	2000		"liberal"	"not in government"	6.82	"pro European integration"	3.6	3.233333		5.75		6.4	4.5	5	5.4	4.33	5.67	5.5		5.09	5.45	3.91																														
"rom"	"east"	"other"	2002	11	2705	93430	"PNL"	6.9	8.7	2000		"liberal"	"not in government"	6.91	"pro European integration"	3.91	2.422222		5.29		6	4.75	4.25	5	4.25	5.67	5		6.64	7.36	3.45																														
"rom"	"east"	"other"	2002	11	2706	93951	"UDMR"	6.8	7.8	2000		"regionalist"	"not in government"	6.91	"pro European integration"	3.73	1.722222		6		6.4	5.33	5.8	6.14	5.33	6	6		5.82	6.3	3																														
"rom"	"east"	"other"	2002	11	2707		"CDR 2000"	5	0	2000		"christdem"	"not in government"	6.86	"pro European integration"	3.57	3.966667		5.75		6	3	5	5	5.5	6	6		6.29	6.71	4.43																														
"rom"	"east"	"other"	2006	10	2701	93223	"PSD"	31.5	34	2004		"socialist"	"not in government"	6.2	"pro European integration"	3.6	2.9		5.11		5.56			5.89			5.44	4.5	3	2.8	6.5	3.88	5.75	3.75	6.13	2.63	6.5	5.25	5.25	6	4.88	4.63	4.25	5	4.13	5.29		6	5.88			5.75	5.38	6.71	5.43			5.63	5.5	5.88	5.5
"rom"	"east"	"other"	2006	10	2702		"PC"	5.3	5.7	2004		"liberal"	"in government"	5.89	"pro European integration"	3.1	2.63		4.67		5.22			5.78			5	"neutral"	4.78	4.7	7.33	4.63	5	4	5	4.38	6	5.63	5.88	7	6.13	6	5.5	5.25	4.13	6.29		5.75	5.38			5.86	5.88	6.86	5.43			4.86	4.75	6.63	5.75
"rom"	"east"	"other"	2006	10	2703	93712	"PRM"	13	14.5	2004		"rad right"	"not in government"	4.2	"neutral"	2.7	3		4.11		4.11			4.78			3.89	3.13	7	2.2	9.5	3.75	5.13	2.63	5.25	2.25	6.5	8.5	7.75	9.63	7.88	7.38	6.38	8.25	7.13	8.14		6.25	5.63			9.67	9.22	8.75	9.25			1.5	5.38	9.75	9.75
"rom"	"east"	"other"	2006	10	2704	93221	"PD"	13.5	14.5	2004		"liberal"	"in government"	6.8	"pro European integration"	3.8	1.2		5.38		6.33			6.33			5.33	4.75	5.78	5.9	4.3	5.57	6.13	6.13	6.5	5.13	6.25	4.88	5.88	5	4.75	4.63	4.38	4.86	4.25	4.86		4	5.88			4.5	5.14	5.14	5.43			7.25	6	5.25	5.38
"rom"	"east"	"other"	2006	10	2705	93430	"PNL"	18	19.3	2004		"liberal"	"in government"	6.7	"pro European integration"	3.8	1.7		5.56		6.33			6.33			5.67	4.38	6.7	7.5	4.1	6.38	6.38	7	7	6.88	6.13	4.13	5.13	4.75	5.25	4.75	4.75	5.25	4.25	5.29		3.13	5.75			4.38	5.25	5	5.17			6.5	5.38	5	5.5
"rom"	"east"	"other"	2006	10	2706	93951	"UDMR"	6.2	6.6	2004		"regionalist"	"in government"	6.6	"pro European integration"	3.4	1.44		5.56		6.22			6.44			5.88	3.75	6	6.22	5.1	4.88	5.13	5.13	5.38	5.25	5.63	3.38	6.13	5.38	5.13	5.88	4.88	4.25	5.13	2.43		5.75	6.25			4.71	8.71	.88	9.38			5.25	4.88	0	10
"rom"	"east"	"other"	2006	7	2708		"FDGR"			2004		"regionalist"	"not in government"	6.43	"pro European integration"	3.29	1		5.2		6.17			6.17			5.67	4.33	5.29	6	4.29	4.17	5.5	5.17	5.5	4.67	5.33	4	5.17	5	4.17	4.83	4.17	4.5	4.83	3.2		4.17	5.67			4.6	7.33	2	7.5			4.8	4.4	1.2	8.8
"rom"	"east"	"EU member state"	2010	23	2701	93223	"PSD"	31.77	32.9	2008	28.245	"socialist"	"in government"	6.1363635		3	2.5	1.13636	4.8823528		5.4444447			6.2105265			5.6315789	4.3846154	3	2.9523809	5.5238094	3.22222	6.15789	3.2381	4.75	2.7619	6.6	5.28571	4.38095	5.95	3.21053	5.15	3.47619	4.23077	2.25	4.92308	2.5625	6.05263	4.84211	5.94737	2.7			5.61905	4.2381	4.71429	3.71429			5.47619	4.47619
"rom"	"east"	"EU member state"	2010	23	2702		"PC"	1.32	1.2	2008	2.825	"liberal"	"not in government"	5.4736843		2.0625	2.714286	2.13636	"neutral towards expanding EP powers"		5			5.8000002			5.3333335	4.125	5.1578946	4.9000001	6.5238094	4.9375	5.11765	5.05556	4.625	4.8125	5.125	5.84211	4.26316	6.27778	3.76471	5.82353	3.57895	4.63636	2.26667	5.58333	2.66667	4.23529	3.1875	6.82353	2.15789			5.58824	3.58824	5.29412	3			6.3	4.7
"rom"	"east"	"EU member state"	2010	23	2703	93712	"PRM"	3.2	0	2008	8.65	"rad right"	"not in government"	3.7		2.105263	2.0625	2.5	3.875		3.2352941			5.125			3.1538463	2.7777777	5.6315789	2.0999999	9.4499998	3.13333	3.41176	1.94118	2.27778	1.73684	6.55	8.75	7.09524	8.90476	6.35	8.63158	6.71429	7.86667	5	7.53333	4.9375	6.0625	3.76471	6.53846	2			8.25	5.28571	7.6	4.5			8.71429	6.71429
"rom"	"east"	"EU member state"	2010	23	2704	93221	"PD-L"	32.4	34.4	2008	29.71	"liberal"	"in government"	6.3636365		3.285714	2.3	1.04545	4.7647057		6.1111112			6.2631578			5.6315789	4.6428571	6.5500002	7.0952377	"center"	5.68421	7.26316	6.14286	6.05	6.7619	5.65	5.33333	4.95238	5.35	3.52632	5.7619	3.7619	4.23077	2.5	4.76923	2.4375	3.89474	3.84211	6.89474	2.5			4.52381	5.28571	2.52381	4.47619			4.52381	4.80952
"rom"	"east"	"EU member state"	2010	23	2705	93430	"PNL"	18.6	19.5	2008	14.52	"liberal"	"not in government"	6.2727275		2.952381	2.85	1.13636	4.8823528		5.7777777			6.1578946			5.6315789	4.5	5.8499999	6.5238094	4.2857141	6.36842	6.47368	6.57143	5.95	6	5.6	4.47368	5.25	5.05263	3.57895	5.15	3.61905	4.46154	2.6875	5.23077	2.875	3.78947	4.68421	6.31579	2.35			4.38095	5.05	5	3.85714			4.85	4.66667
"rom"	"east"	"EU member state"	2010	23	2706	93951	"UDMR"	6.2	6.6	2008	8.92	"regionalist"	"not in government"	6.4545455		3.333333	1.888889	1.09091	5.352941		6			6.4210525			5.9375	"neutral"	6	6.0952382	4.9000001	5.11765	5.05882	5.84211	4	5.38889	4	4.57895	5.3	5.47368	3.31579	4.89474	3.7	4.58333	3.8125	2.91667	4.1875	5	3.83333	5.26316	3.15			1.85714	7.80952	4.23529	3.5			1.80952	8.95238
"slo"	"east"	"other"	2002	14	2801	96711	"HZDS"	19.5	24.5	2002		"no family"	"not in government"	5.5	"pro European integration"	2.93	4.166667		3.4		"neutral toward expanding EU powers on the internal market"	4.14	5.33	6	"neutral towards a common policy on environment"	5	4.2		4.38	4.17	7.15																														
"slo"	"east"	"other"	2002	14	2802	96523	"SDKU"	15.1	18.7	2002		"christdem"	"in government"	"strongly in favor"	"pro European integration"	4	.6888889		5.22		6	4.29	4.29	6.56	5.2	6.18	5.22		7.07	7.25	3.54																														
"slo"	"east"	"other"	2002	14	2803	96423	"Smer"	13.5	16.7	2002		"socialist"	"not in government"	5.36	"pro European integration"	3.07	2.5		4.13		3.63	4.71	5	6.11	4.2	5.33	4.6		3.54	3.75	4.46																														
"slo"	"east"	"other"	2002	14	2804	96952	"SMK"	11.2	13.3	2002		"regionalist"	"in government"	6.86	"pro European integration"	3.79	.6444445		4.8		5.71	4.29	5.57	6.44	5.6	5.75	5.3		6.79	5.67	5.23																														
"slo"	"east"	"other"	2002	14	2805	96521	"KDH"	8.3	10	2002		"cons"	"in government"	5.5	"pro European integration"	3.5	4.088889		3.5		"neutral toward expanding EU powers on the internal market"	3.43	4.43	5.88	4.6	4.67	3.9		7.64	7.08	7.83																														
"slo"	"east"	"other"	2002	14	2806	96424	"ANO"	8	10	2002		"liberal"	"in government"	6.57	"pro European integration"	3.62	1.022222		5.15		5.63	4.4	"neutral toward agricultural policy"	6.11	4.8	5.75	5		6.71	7.5	3.54																														
"slo"	"east"	"other"	2002	14	2807	96222	"KSS"	6.3	7.3	2002		"rad left"	"not in government"	3	"anti European integration"	2.07	1.966667		2		1.86	3	4.75	5.25	"neutral towards a common policy on environment"	"strongly favors a common policy on political asylum"	3		.64	.67	5.69																														
"slo"	"east"	"other"	2002	14	2808		"PSNS"	3.7	0	2002		"rad right"	"not in government"	3.07	"anti European integration"	2	2.133333		2		1.89	1.8	"neutral toward agricultural policy"	4.67	3.67	2	2.33		8.5	3.75	8.62																														
"slo"	"east"	"other"	2002	14	2809	96710	"SNS"	3.3	0	2002		"rad right"	"not in government"	3.31	"anti European integration"	2.08	2.477778		2		1.89	1.8	"neutral toward agricultural policy"	4.25	3.67	2	2.86		8.29	3.67	8.77																														
"slo"	"east"	"other"	2002	14	2810		"HZD"	3.3	0	2002		"rad right"	"not in government"	5.54	"pro European integration"	2.69	2.333333		4.2		"neutral toward expanding EU powers on the internal market"	"neutral towards a common employment policy"	5	5.5	"neutral towards a common policy on environment"	3	4.25		4.23	3.91	6																														
"slo"	"east"	"EU member state"	2006	14	2801	96711	"LS-HZDS"	8.8	10	2006	17	"no family"	.5	5.23	"pro European integration"	2.79	3.69		4.25		5			5.92			5.08	4.15	5.54	5.46	6.14	5.07	5.17	5.07	4.45	5.29	5.09	6.38	4.82	6	4.3	5.58	4.73	6	2.9	6.64		6.58	5.27			7.45	7.45	5.73	4.9			4	4.4	6.42	6.73
"slo"	"east"	"EU member state"	2006	14	2802	96523	"SDKU-DS"	18.4	20.7	2006	17.1	"christdem"	.5	6.07	"pro European integration"	3.36	2.43		5		6.29			6.25			5.67	4.77	7.31	8.29	4.5	7.79	7.58	8.57	8.27	7.79	8.09	4.69	4.64	4.17	4.3	4.75	3.55	5.45	2.64	5.18		2.08	4.91			3.82	4.55	3.45	5.2			7.5	5.6	4.75	3.64
"slo"	"east"	"EU member state"	2006	14	2803	96423	"Smer"	29.1	33.3	2006	16.9	"socialist"	.5	4.79	"pro European integration"	2.57	4		4.25		5.21			6.08			4.92	4.92	3.08	2.36	4.43	2.79	7.25	2.5	7.27	1.71	7.55	6.92	5.82	4.08	4.33	2.5	3.64	5.55	2.73	5.36		5.42	4.27			6.09	5.45	6.55	3.8			3.08	4.9	5.67	4.36
"slo"	"east"	"EU member state"	2006	14	2804	96952	"SMK"	11.7	13.3	2006	13.2	"regionalist"	.5	6.36	"pro European integration"	3.21	2.15		5.42		6			6.58			5.08	4.62	6.08	6	5.93	5.79	4.25	6.07	3.64	5.79	4.27	4.31	4.55	5.5	4.1	5.58	4.73	4.5	3.82	2.64		6.75	5.36			7.4	8.91	1.18	8.7			6.45	4.2	.42	9.73
"slo"	"east"	"EU member state"	2006	14	2805	96521	"KDH"	8.3	9.3	2006	16.2	"cons"	.5	3.86	"neutral"	2.86	4.21		3.33		4.57			5.5			3.92	1.69	7.15	6.79	8.79	6.14	5.33	6.64	4.82	6.14	4.91	8.08	7.18	9.17	8.25	9.25	9.45	7.82	6.1	7.64		6.42	5.18			7.27	7.45	4.27	4.6			4.75	4.4	6	5.91
"slo"	"east"	"EU member state"	2006	14	2807	96222	"KSS"	3.9	0	2006	4.54	"rad left"	"not in government"	2.62	"anti European integration"	2.08	3.62		3		2.75			4.78			2.33	3.6	.54	.5	5.69	1.38	6.9	.38	7.78	.38	8.5	7	5.1	5.27	3.43	.82	5.2	5.89	3.43	5.22		5.6	4			4.89	4.33	7.67	3.67			.64	5.4	5.3	3.33
"slo"	"east"	"EU member state"	2006	14	2809	96710	"SNS"	11.7	13.3	2006	2	"rad right"	.5	3.23	"anti European integration"	2.14	3.14		3		3.86			5.5			3.18	2	8.31	"center"	8.64	5.14	4.17	4.5	3.73	4.79	4.45	8.62	6.91	9.08	6.33	6.92	5.2	8.83	6.45	8.73		5.83	4.55			9.82	9.82	5.91	5			2.17	5.7	9.83	9.73
"slo"	"east"	"EU member state"	2006	14	2811		"SF"	3.47	0	2006	3.25	"liberal"	"not in government"	5.77	"pro European integration"	2.67	2.73		4.33		5.36			5.6			4.89	4.5	5.46	6.58	3.18	6.25	6.5	6.5	6.56	6	6.1	3.73	5.4	2.6	6.25	2.4	4.8	4.5	3.5	4.22		2.2	3.78			3.3	5.4	2.86	4.13			5.38	4	3.89	3.88
"slo"	"east"	"EU member state"	2010	13	2801	96711	"LS-HZDS"	4.32	0	2010	8.97	"no family"	"not in government"	5.1333332		2.266667	1.857143	1.33333	4.5		5.1666665			6.3846154			4.5	3.5	"center"	4.4285712	7.2142859	4.21429	4.38462	4.28571	3.85714	4.38462	3.78571	6.69231	5.28571	7.07692	4.35714	5.71429	5	6.6	3.61538	6.41667	3.76923	6.78571	6	6.41667	2.21429			6	3.53846	5.38462	3.16667			6.69231	6.14286
"slo"	"east"	"EU member state"	2010	13	2802	96523	"SDKU-DS"	15.4	18.7	2010	16.98	"christdem"	"in government"	5.1999998		3.4	2.285714	1.06667	4.5454545		6.3571429			6.4615383			5.3636365	3.4615386	6.6428571	7.5714283	5.1428571	6.14286	7.15385	7	7.07143	6.64286	6.57143	5.78571	5.92857	5.57143	4.21429	6.07143	5.35714	5.84615	3.07143	6.07692	2.78571	3.5	4.42857	6.28571	2.64286			4.76923	3.92308	3.46154	4.57143			5	4.5
"slo"	"east"	"EU member state"	2010	13	2803	96423	"Smer"	34.8	41.3	2010	32.01	"socialist"	"not in government"	5.8666668		3	1.357143	1.13333	4.7272725		5.5			6.4615383			5.5454545	4.2142859	3.3571429	2.2307692	5.6923075	2.42857	6	2.42857	5.85714	2.35714	6.71429	7.07143	5.92857	5.35714	3.21429	3.5	3.92857	5.69231	2.92857	5.76923	2.57143	5.35714	4.21429	6.35714	2.28571			6.07692	3.38462	5.30769	4			6.92308	5.14286
"slo"	"east"	"EU member state"	2010	13	2804	96952	"SMK"	4.33	0	2010	11.33	"regionalist"	"not in government"	5.8000002		2.8	1.538462	1.06667	5		5.9166665			6.3846154			5.5	3.4000001	5.9230771	5.6923075	6.5714288	4.84615	3.53846	5.66667	3.75	4.75	3.91667	5.18182	4.91667	6.53846	4.07143	6.28571	5.84615	5.4	4.15385	4.41667	3.92857	6.57143	6.78571	6.15385	2.21429			3.07692	6.53846	4.2	3.25			.785714	8.92857
"slo"	"east"	"EU member state"	2010	13	2805	96521	"KDH"	8.5	10	2010	10.87	"cons"	"in government"	4.5333333		2.933333	2.769231	1.26667	4.4545455		5.6153846			6.3076925			4.818182	1.9285715	6.8333335	6.2857141	8.3571424	5.42857	5.53846	5.78571	5.21429	5.53846	4.85714	7.78571	7.42857	8.78571	8.07143	9	8.92857	8.23077	5.14286	8	5.5	6.42857	5.85714	6.25	2.28571			5.30769	3.69231	4.30769	3.64286			6.28571	5.85714
"slo"	"east"	"EU member state"	2010	13	2807	96222	"KSS"	.83	0	2010	1.65	"rad left"	"not in government"	2.5555556		2.25	1.2	2.57	2.6666667		1.5714285			5.6666665			2.1666667	2.5	.69230771	.33333337	6.5999999	.909091	6.625	.454545	7.44444	.545455	7.27273	7.83333	4.875	6	3.85714	1.09091	5.9	5.33333	3	6	2.6	5	3.4	5	1.85714			7.66667	2.25	8.42857	5.28571			6.6	3.6
"slo"	"east"	"EU member state"	2010	13	2809	96710	"SNS"	5.1	6	2010	5.55	"rad right"	"not in government"	3.0769231		2.2	1.642857	2.46667	3.4000001		3.9230769			6.1538463			2.8888888	1.7857143	7.8461542	4.2727275	9.2142859	4.09091	3.07692	3.58333	3	4.63636	3.69231	8.46154	6.21429	8.92857	6.5	6.42857	5.57143	9.07143	6.35714	9.53846	6.28571	6	5	6.78571	1.92857			7.5	4.41667	7.5	5.21429			9.92857	9.71429
"slo"	"east"	"EU member state"	2010	13	2811		"SF"		0	2010	1.57	"liberal"	"not in government"	5.625		2.428571	1.166667	2.28571	4.1999998		5.7142859			6.7142859			5.1666665	"neutral"	5.7272725	6	2.75	5.625	5	6.28571	5.71429	5.625	5.375	4	4.625	3.25	4.875	3.625	4.25	3.6	3.11111	4.28571	3.125	3.25	5.28571	5	2.88889			4.33333	4	4.6	3.85714			3.75	4.375
"slo"	"east"	"EU member state"	2010	13	2812		"SaS"	12.1	14.7	2010	4.71	"liberal"	"in government"	4.5333333		2.666667	1.666667	1.26667	3.9000001		6.3571429			5.8461537			4.6363635	3.3	6.7857141	8.3571424	1.5714285	8.28571	8.84615	8.92857	8.42857	8.14286	7.64286	3	6.14286	2	6.5	2.07143	5.28571	4.45455	2.71429	4.5	2.64286	2.64286	4.57143	6.69231	2.78571			3.63636	3.76923	4.72727	3.46154			4.30769	3.5
"slo"	"east"	"EU member state"	2010	13	2813		"Most"	8.1	9.3	2010		"cons"	"in government"	5.8666668		3.066667	3.090909	1.07143	4.9000001		5.75			6.3846154			5.3000002	"neutral"	6.0769229	6.2857141	5.2307692	5.42857	5.46154	6.30769	4.78571	5.78571	4.84615	5.23077	5.75	4.92308	4.69231	5.57143	5.30769	5.3	4	4.63636	4.08333	5.38462	5.54545	5.66667	2.41667			2.83333	6.58333	4.27273	3			1.14286	9
"sle"	"east"	"other"	2002	5	2901	97421	"LDS"	36.3	37.8	2000		"liberal"	"in government"	6.6	"pro European integration"	3.6	2.666667		5		5.5	6	5.33	6	5.75	5.75	5.5		4.2	6.2	3																														
"sle"	"east"	"other"	2002	5	2902	97330	"SDSS"	15.8	15.6	2000		"christdem"	"not in government"	6.4	"pro European integration"	3.4	.8888889		4.6		4.75	5.25	5	5.67	5.33	5	5.5		6.4	4.8	5.8																														
"sle"	"east"	"other"	2002	5	2903	97322	"ZLSD"	12.1	12.2	2000		"socialist"	"in government"	5.5	"pro European integration"	3	3.111111		3.6		"neutral toward expanding EU powers on the internal market"	4.5	4.67	5.33	5	5.25	4.5		3.6	4.2	3.8																														
"sle"	"east"	"other"	2002	5	2904	97521	"SLS-SKD"	9.6	10	2000		"christdem"	"in government"	4.8	"pro European integration"	2.8	3.555556		3.6		2.5	4.67	5.75	4.67	4.5	4.75	4.25		6.8	"center"	7.2																														
"sle"	"east"	"other"	2002	5	2905	97522	"NSI"	8.6	8.9	2000		"christdem"	"not in government"	6	"pro European integration"	3.6	1.333333		4.6		"neutral toward expanding EU powers on the internal market"	4.75	5	5.33	5	4.75	4.5		7	4.8	7.8																														
"sle"	"east"	"other"	2002	5	2906	97951	"DeSUS"	5.2	4.4	2000		"no family"	"in government"	5	"pro European integration"	2.8	2.444444		2.5		3	"neutral towards a common employment policy"	5	4.33	"neutral towards a common policy on environment"	4.67	2.75		3.4	3.4	5.8																														
"sle"	"east"	"other"	2002	5	2907	97710	"SNS"	4.4	4.4	2000		"cons"	"not in government"	2.4	"anti European integration"	1.8	2.666667		1.6		1.6	2.4	2.33	2.33	3	2	2.25		3.6	4.2	5.6																														
"sle"	"east"	"other"	2002	5	2908	97952	"SMS"	4.3	4.4	2000		"no family"	"not in government"	5.2	"pro European integration"	2.6	2.222222		3.25		3.5	4.25	"neutral toward agricultural policy"	4.67	5	5	5		4.4	4	3.2																														
"sle"	"east"	"EU member state"	2006	6	2901	97421	"LDS"	22.8	25.6	2004	21.9	"liberal"	"not in government"	6.4	"pro European integration"	3.4	3.4		5.17		5.2			4.83			5.5	5	3.4	3.8	2.8	4.2	6.2	4.8	6.4	4.4	6	2.6	8	2	7.6	2.2	6.6	3	4.8	2.2		2.8	3.8			2.2	5.8	4	4.25			4.6	4.2	2	5.8
"sle"	"east"	"EU member state"	2006	6	2902	97330	"SDS"	29.1	32.2	2004	17.7	"cons"	"in government"	6.4	"pro European integration"	3.6	1		5.33		5.2			5.5			6	5.67	7.4	6.4	7.4	5.6	5.4	6.2	5.4	6	7	7.6	4.2	6.8	5.2	6.2	4.8	7	4.8	7		5	4.2			6.4	5.4	2	5.75			7	6	6.2	5.6
"sle"	"east"	"EU member state"	2006	5	2903	97322	"ZLSD"	10.2	11.1	2004	14.2	"socialist"	"not in government"	6.2	"pro European integration"	3.4	1.6		6		5.75			6.4			6	5.33	3.6	3.4	2.8	3.2	6.8	2.6	6	2.6	7.2	3.2	7.8	2.6	7	2.4	6	3.4	5	3.4		3.6	4.6			2.4	6	4.4	4.25			4.8	4.6	2.4	6
"sle"	"east"	"EU member state"	2006	5	2904	97521	"SLS"	6.8	7.8	2004	8.4	"christdem"	"in government"	5	"pro European integration"	2.4	3.2		4.8		4.25			5.6			4.5	4.67	6.4	"center"	8	4.2	4.6	4.6	5.4	4	6.4	7	3.6	7.2	5.2	6.8	5.4	6.2	5.8	6.6		7.2	8			8	6.2	2.4	6.75			4.8	3.8	5.4	6
"sle"	"east"	"EU member state"	2006	5	2905	97522	"NSI"	9	10	2004	23.6	"christdem"	"in government"	6.25	"pro European integration"	3	1.6		6		5.75			6.2			5.25	5	8.4	6.8	8.8	6.8	4.6	6	6	6.8	6.4	8.2	4.2	8.4	5.6	8	7.6	7	4.6	7.2		5.4	6			7.6	5.6	3.8	5.75			6	4.6	5.4	5.2
"sle"	"east"	"EU member state"	2006	5	2906	97951	"DeSUS"	4	4.4	2004		"no family"	"in government"	5.4	"pro European integration"	2.6	2		5.2		4.5			5.4			4.75	3.67	3.2	2.6	4.5	2.8	5.6	3.2	5.2	3	6.8	4.8	4.6	4.4	4.6	3	3.4	4.6	4	4		5.2	3.6			5	3.8	4.4	4.75			3.8	3.8	4	4.2
"sle"	"east"	"EU member state"	2006	5	2907	97710	"SNS"	6.3	6.7	2004	5	"cons"	"not in government"	2.6	"anti European integration"	2	1		2.6		2.5			4.2			2.25	1.67	6	4.2	6.8	4.2	4	3.6	4	4.4	5	9.2	4.4	8.6	7.4	1	6.8	9	7	7		5.2	3.8			9.8	6.6	4.6	4.5			3	5.2	9	7.2
"sle"	"east"	"EU member state"	2006	5	2909		"AS"	3	0	2004		"green"	"not in government"	5.4	"pro European integration"	2.2	1.33		5.4		4.75			5.4			4.25	"neutral"	4.6	3.8	2.6	3.2	5.2	3.8	4.6	3	6.4	3	6.4	2.6	7.2	2.4	4	4.2	5.2	3.6		4	4			3.6	5.4	4	5			3.2	5	3.6	5.8
"sle"	"east"	"EU member state"	2010	15	2901	97421	"LDS"	5.21	5.6	2010	11.5	"liberal"	"in government"	6.5454545		3.363636	2.444444	1	5.8000002		6			6.2222223			5.125	5.4166665	4.75	5.8333335	1.5833333	5.9	5.2	6.45455	6.45455	5.83333	5.45455	2.75	6.41667	1	7.16667	1.45455	4.72727	2.36364	5.27273	1.81818	4.27273	2.16667	3.90909	5	4			4.55556	4.25	4.81818	5.4			2.3	5.81818
"sle"	"east"	"EU member state"	2010	15	2902	97330	"SDS"	29.3	31.1	2010	26.65	"cons"	"not in government"	5.818182		3	1.6	1.4	5.4000001		5.4000001			5.8888888			5.1428571	3.909091	6.9166665	5.9166665	7.75	5.63636	5.8	5.18182	5.63636	4.66667	5.45455	7.08333	4.75	7	5.66667	6.27273	6.27273	7.09091	5.36364	6.90909	5	6	5.5	6.4	3.5			3.55556	6.125	3.81818	4.81818			7	5.45455
"sle"	"east"	"EU member state"	2010	15	2903	97322	"SD"	30.5	32.2	2010	18.45	"socialist"	"in government"	6.5454545		3.545455	2.5	1	6		5.4000001			6.5555553			6.25	5.75	3.6666665	3.75	2.5	3.1	6.9	4	6.18182	3.91667	6.36364	4	5.41667	2.33333	5	2	3.81818	3	4.36364	2.54545	2.90909	2.75	3.41667	4.2	4			4.625	3.875	3.81818	5.90909			2.63636	4.18182
"sle"	"east"	"EU member state"	2010	15	2904	97521	"SLS-SMS"	5.2	5.6	2010	3.59	"christdem"	"not in government"	4.7272725		2.454545	2.111111	1.81818	4.5		4.625			5.75			4.1428571	3.5555556	6.8333335	5.3000002	7.833333	4.375	5.875	4.125	4.25	4.63636	5.88889	7	4	8.08333	6.33333	7.81818	7.54545	7	5.33333	6.72727	5.3	7.91667	8.16667	4.66667	3.7			2.625	7.125	5.71429	4.33333			6.7	5.44444
"sle"	"east"	"EU member state"	2010	15	2905	97522	"NSI"	3.4	0	2010	16.53	"christdem"	"not in government"	4.9000001		2.636364	1.555556	1.72727	5.7777777		5.4444447			6.2857141			4.8571429	3.4444444	7.818182	6.3333335	9.333333	5.375	5.625	5	5.33333	5.63636	6.55556	7.6	4.6	9.16667	8.25	8.81818	8.45455	7.5	6.1	7.63636	5.55556	7.90909	7.45455	5.77778	3.3			3	6.125	5	4.77778			7.22222	5.875
"sle"	"east"	"EU member state"	2010	15	2906	97951	"DeSUS"	7.5	7.8	2010	7.19	"no family"	"in government"	4.9000001		2	1.75	1.81818	5		4.3333335			5.375			4.5714288	"neutral"	4.25	3.3333335	5.1666665	2.4	7.2	3.36364	4.90909	3.58333	7.27273	5.72727	4.8	5.16667	3.25	3.8	4	4.5	3.88889	4.875	3.54545	4.90909	3.72727	5.22222	3.1			4.875	3	5.45455	3.5			4.85714	3.22222
